1	static void badSink ( char * data ) { { char dest [ 50 ] = "" ; memcpy ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 
6765	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 50 ] ; wchar_t dataGoodBuffer [ 100 ] ; goto source ; source : data = dataGoodBuffer ; data [ 0 ] = L'\0' ; { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; wcscat ( data , source ) ; printWLine ( data ) ; } } 	0
6766	static void FUN ( ) { int data ; data = - 1 ; if ( 5 == 5 ) { data = RAND32 ( ) ; } if ( 5 == 5 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6767	static void FUN ( ) { int data ; data = - 1 ; if ( 5 == 5 ) { { char inputBuffer [ (3 * sizeof(data) + 2) ] = "" ; if ( fgets ( inputBuffer , (3 * sizeof(data) + 2) , stdin ) != NULL ) { data = atoi ( inputBuffer ) ; } else { printLine ( STR ) ; } } } if ( 5 != 5 ) { printLine ( STR ) ; } else { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6768	static void FUN ( ) { int data ; data = - 1 ; if ( 1 ) { data = RAND32 ( ) ; } if ( 1 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6769	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; goodG2B2Static = 1 ; data = goodG2B2Source ( data ) ; { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
6770	void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; strcpy ( data , source ) ; printLine ( data ) ; } } 	1
6771	typedef long unsigned int size_t; void FUN ( int * data ) { { int source [ 10 ] = { 0 } ; size_t i ; for ( i = 0 ; i < 10 ; i ++ ) { data [ i ] = source [ i ] ; } printIntLine ( data [ 0 ] ) ; } } 	1
6772	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t * dataBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataBuffer ; if ( 5 == 5 ) { wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
6773	void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; if ( (rand() % 2) ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } else { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; memcpy ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6774	static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( false ) { printLine ( STR ) ; } else { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncpy ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
6775	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( (rand() % 2) ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
6776	void FUN ( ) { char * data ; char dataBadBuffer [ 10 ] ; char dataGoodBuffer [ 10 + 1 ] ; if ( 5 == 5 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; memcpy ( data , source , ( strlen ( source ) + 1 ) * sizeof ( char ) ) ; printLine ( data ) ; } } 	1
6777	static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( 5 == 5 ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strcpy ( dest , data ) ; printLine ( data ) ; } } 	0
6778	static void FUN ( ) { int data ; data = - 1 ; while ( 1 ) { data = 7 ; break ; } while ( 1 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } break ; } } 	0
6779	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; static void FUN ( ) { twoIntsStruct * data ; twoIntsStruct dataBadBuffer [ 50 ] ; twoIntsStruct dataGoodBuffer [ 100 ] ; if ( 5 == 5 ) { data = dataGoodBuffer ; } { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printStructLine ( & data [ 0 ] ) ; } } } 	0
6780	static void FUN ( ) { int i , k ; int data ; data = - 1 ; for ( i = 0 ; i < 1 ; i ++ ) { data = RAND32 ( ) ; } for ( k = 0 ; k < 1 ; k ++ ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6781	void FUN ( void * dataVoidPtr ) { int * * dataPtr = ( int * * ) dataVoidPtr ; int * data = ( * dataPtr ) ; { int source [ 10 ] = { 0 } ; memmove ( data , source , 10 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
6782	void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; if ( true ) { data = dataBadBuffer ; } { int source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
6783	void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; { char dest [ 50 ] = "" ; memcpy ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6784	typedef struct _charVoid { char charFirst[16]; void * voidSecond; void * voidThird;} charVoid; typedef unsigned short wchar_t; void FUN ( ) { if ( 5 == 5 ) { { charVoid structCharVoid ; structCharVoid . voidSecond = ( void * ) L"0123456789abcdef0123456789abcde" ; printWLine ( ( wchar_t * ) structCharVoid . voidSecond ) ; memcpy ( structCharVoid . charFirst , L"0123456789abcdef0123456789abcde" , sizeof ( structCharVoid ) ) ; structCharVoid . charFirst [ ( sizeof ( structCharVoid . charFirst ) / sizeof ( wchar_t ) ) - 1 ] = L'\0' ; printWLine ( ( wchar_t * ) structCharVoid . charFirst ) ; printWLine ( ( wchar_t * ) structCharVoid . voidSecond ) ; } } } 	1
6785	static void badSink ( int data ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } 
6786	typedef unsigned short wchar_t; typedef long unsigned int size_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; if ( 1 ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { size_t i ; wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
6787	void FUN ( ) { int * data ; int dataBadBuffer [ 50 ] ; int dataGoodBuffer [ 100 ] ; if ( 5 == 5 ) { data = dataBadBuffer ; } { int source [ 100 ] = { 0 } ; memcpy ( data , source , 100 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
6788	typedef long unsigned int size_t; void FUN ( ) { char * data ; char dataBadBuffer [ 50 ] ; char dataGoodBuffer [ 100 ] ; if ( 1 ) { data = dataBadBuffer ; data [ 0 ] = '\0' ; } { size_t i ; char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6789	void FUN ( ) { char * data ; void ( * funcPtr ) ( char * ) = badSink ; char dataBuffer [ 100 ] ; data = dataBuffer ; memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; funcPtr ( data ) ; } 	1
6790	void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; goto source ; source : memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; { char dest [ 50 ] = "" ; memmove ( dest , data , strlen ( data ) * sizeof ( char ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6791	typedef unsigned short wchar_t; typedef long unsigned int size_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( 5 == 5 ) { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; size_t i , dataLen ; dataLen = wcslen ( data ) ; for ( i = 0 ; i < dataLen ; i ++ ) { dest [ i ] = data [ i ] ; } dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
6792	typedef unsigned short wchar_t; void FUN ( wchar_t * dataArray [ ] ) { wchar_t * data = dataArray [ 2 ] ; { wchar_t dest [ 50 ] = L"" ; memcpy ( dest , data , wcslen ( data ) * sizeof ( wchar_t ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
6793	typedef struct _twoIntsStruct{    int intOne;    int intTwo;} twoIntsStruct;typedef long unsigned int size_t; void FUN ( ) { twoIntsStruct * data ; twoIntsStruct dataBadBuffer [ 50 ] ; twoIntsStruct dataGoodBuffer [ 100 ] ; data = dataBadBuffer ; { twoIntsStruct source [ 100 ] ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { source [ i ] . intOne = 0 ; source [ i ] . intTwo = 0 ; } } { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printStructLine ( & data [ 0 ] ) ; } } } 	1
6794	typedef long unsigned int size_t; static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( ( 10 ) * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( ( 10 + 1 ) * sizeof ( char ) ) ; switch ( 6 ) { case 6 : data = dataGoodBuffer ; data [ 0 ] = '\0' ; break ; default : printLine ( STR ) ; break ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = strlen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printLine ( data ) ; } } 	0
6795	void FUN ( ) { int * data ; data = NULL ; if ( 5 == 5 ) { data = ( int * ) ALLOCA ( 10 ) ; } { int source [ 10 ] = { 0 } ; memmove ( data , source , 10 * sizeof ( int ) ) ; printIntLine ( data [ 0 ] ) ; } } 	1
6796	static void FUN ( ) { int data ; data = - 1 ; data = goodG2BSource ( data ) ; { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } 	0
6797	typedef signed long long int64_t ; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; while ( 1 ) { data = dataGoodBuffer ; break ; } { int64_t source [ 100 ] = { 0 } ; memmove ( data , source , 100 * sizeof ( int64_t ) ) ; printLongLongLine ( data [ 0 ] ) ; } } 	0
6798	typedef signed long long int64_t ; static void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; data = dataGoodBuffer ; { int64_t source [ 100 ] = { 0 } ; memcpy ( data , source , 100 * sizeof ( int64_t ) ) ; printLongLongLine ( data [ 0 ] ) ; } } 	0
6799	typedef unsigned short wchar_t; void FUN ( wchar_t * data ) { { wchar_t dest [ 50 ] = L"" ; memcpy ( dest , data , wcslen ( data ) * sizeof ( wchar_t ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
6800	static void FUN ( ) { char * data ; char * dataBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; data = dataBuffer ; if ( 1 ) { memset ( data , 'A' , 50 - 1 ) ; data [ 50 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncat ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
6801	typedef signed long long int64_t ; typedef long unsigned int size_t; void FUN ( ) { int64_t * data ; int64_t dataBadBuffer [ 50 ] ; int64_t dataGoodBuffer [ 100 ] ; if ( (rand() % 2) ) { data = dataBadBuffer ; } else { data = dataGoodBuffer ; } { int64_t source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printLongLongLine ( data [ 0 ] ) ; } } } 	1
6802	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; if ( true ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 100 ] ; wmemset ( source , L'C' , 100 - 1 ) ; source [ 100 - 1 ] = L'\0' ; memmove ( data , source , 100 * sizeof ( wchar_t ) ) ; data [ 100 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
6803	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( ( 10 ) * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( ( 10 + 1 ) * sizeof ( wchar_t ) ) ; if ( 0 ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memmove ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	0
6804	static void FUN ( ) { char * data ; char * dataBadBuffer = ( char * ) ALLOCA ( 50 * sizeof ( char ) ) ; char * dataGoodBuffer = ( char * ) ALLOCA ( 100 * sizeof ( char ) ) ; if ( false ) { printLine ( STR ) ; } else { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 100 ] ; memset ( source , 'C' , 100 - 1 ) ; source [ 100 - 1 ] = '\0' ; memmove ( data , source , 100 * sizeof ( char ) ) ; data [ 100 - 1 ] = '\0' ; printLine ( data ) ; } } 	0
6805	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( true ) { data = dataGoodBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memmove ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	0
6806	static void FUN ( ) { int data ; data = - 1 ; if ( true ) { data = 7 ; } if ( true ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6807	static void FUN ( ) { int data ; data = - 1 ; if ( 5 != 5 ) { printLine ( STR ) ; } else { data = 7 ; } if ( 5 == 5 ) { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6808	void FUN ( ) { char * data ; char dataBuffer [ 100 ] ; data = dataBuffer ; if ( 1 ) { memset ( data , 'A' , 100 - 1 ) ; data [ 100 - 1 ] = '\0' ; } { char dest [ 50 ] = "" ; strncpy ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6809	static void FUN ( ) { char * data ; char dataBadBuffer [ 10 ] ; char dataGoodBuffer [ 10 + 1 ] ; if ( 1 ) { data = dataGoodBuffer ; data [ 0 ] = '\0' ; } { char source [ 10 + 1 ] = "AAAAAAAAAA" ; memcpy ( data , source , ( strlen ( source ) + 1 ) * sizeof ( char ) ) ; printLine ( data ) ; } } 	0
6810	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; goto source ; source : data = dataBadBuffer ; data [ 0 ] = L'\0' ; { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memmove ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	1
6811	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( ( 10 ) * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( ( 10 + 1 ) * sizeof ( wchar_t ) ) ; if ( true ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; memcpy ( data , source , ( wcslen ( source ) + 1 ) * sizeof ( wchar_t ) ) ; printWLine ( data ) ; } } 	1
6812	typedef unsigned short wchar_t; typedef long unsigned int size_t; void FUN ( ) { wchar_t * data ; wchar_t dataBadBuffer [ 10 ] ; wchar_t dataGoodBuffer [ 10 + 1 ] ; if ( 5 == 5 ) { data = dataBadBuffer ; data [ 0 ] = L'\0' ; } { wchar_t source [ 10 + 1 ] = L"AAAAAAAAAA" ; size_t i , sourceLen ; sourceLen = wcslen ( source ) ; for ( i = 0 ; i < sourceLen + 1 ; i ++ ) { data [ i ] = source [ i ] ; } printWLine ( data ) ; } } 	1
6813	typedef unsigned short  WORD;typedef struct WSAData {  WORD           wVersion;  WORD           wHighVersion;  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  char           szDescription[WSADESCRIPTION_LEN + 1];  char           szSystemStatus[WSASYS_STATUS_LEN + 1];  unsigned short iMaxSockets;  unsigned short iMaxUdpDg;  char           lpVendorInfo;} WSADATA, LPWSADATA;static void FUN ( ) { int data ; data = - 1 ; if ( 1 ) { { WSADATA wsaData ; int wsaDataInit = 0 ; int recvResult ; struct sockaddr_in service ; int connectSocket = INVALID_int ; char inputBuffer [ (3 * sizeof(data) + 2) ] ; do { if ( WSAStartup ( MAKEWORD ( 2 , 2 ) , & wsaData ) != NO_ERROR ) { break ; } wsaDataInit = 1 ; connectSocket = socket ( AF_INET , SOCK_STREAM , IPPROTO_TCP ) ; if ( connectSocket == INVALID_int ) { break ; } memset ( & service , 0 , sizeof ( service ) ) ; service . sin_family = AF_INET ; service . sin_addr . s_addr = inet_addr ( "127.0.0.1" ) ; service . sin_port = htons ( 27015 ) ; if ( connect ( connectSocket , ( struct sockaddr * ) & service , sizeof ( service ) ) == int_ERROR ) { break ; } recvResult = recv ( connectSocket , inputBuffer , (3 * sizeof(data) + 2) - 1 , 0 ) ; if ( recvResult == int_ERROR || recvResult == 0 ) { break ; } inputBuffer [ recvResult ] = '\0' ; data = atoi ( inputBuffer ) ; } while ( 0 ) ; if ( connectSocket != INVALID_int ) { CLOSE_int ( connectSocket ) ; } if ( wsaDataInit ) { WSACleanup ( ) ; } } } if ( 0 ) { printLine ( STR ) ; } else { { int i ; int buffer [ 10 ] = { 0 } ; if ( data >= 0 && data < ( 10 ) ) { buffer [ data ] = 1 ; for ( i = 0 ; i < 10 ; i ++ ) { printIntLine ( buffer [ i ] ) ; } } else { printLine ( STR ) ; } } } } 	0
6814	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; while ( 1 ) { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; break ; } { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	0
6815	typedef struct _charVoid { char charFirst[16]; void * voidSecond; void * voidThird;} charVoid; typedef unsigned short wchar_t; static void FUN ( ) { if ( false ) { printLine ( STR ) ; } else { { charVoid structCharVoid ; structCharVoid . voidSecond = ( void * ) L"0123456789abcdef0123456789abcde" ; printWLine ( ( wchar_t * ) structCharVoid . voidSecond ) ; memcpy ( structCharVoid . charFirst , L"0123456789abcdef0123456789abcde" , sizeof ( structCharVoid . charFirst ) ) ; structCharVoid . charFirst [ ( sizeof ( structCharVoid . charFirst ) / sizeof ( wchar_t ) ) - 1 ] = L'\0' ; printWLine ( ( wchar_t * ) structCharVoid . charFirst ) ; printWLine ( ( wchar_t * ) structCharVoid . voidSecond ) ; } } } 	0
6816	void FUN ( char * data ) { { char dest [ 50 ] = "" ; strncat ( dest , data , strlen ( data ) ) ; dest [ 50 - 1 ] = '\0' ; printLine ( data ) ; } } 	1
6817	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( 0 ) { printLine ( STR ) ; } else { wmemset ( data , L'A' , 50 - 1 ) ; data [ 50 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcscpy ( dest , data ) ; printWLine ( data ) ; } } 	0
6818	typedef signed long long int64_t ; typedef long unsigned int size_t; void FUN ( ) { int64_t * data ; int64_t * dataBadBuffer = ( int64_t * ) ALLOCA ( 50 * sizeof ( int64_t ) ) ; int64_t * dataGoodBuffer = ( int64_t * ) ALLOCA ( 100 * sizeof ( int64_t ) ) ; if ( true ) { data = dataBadBuffer ; } { int64_t source [ 100 ] = { 0 } ; { size_t i ; for ( i = 0 ; i < 100 ; i ++ ) { data [ i ] = source [ i ] ; } printLongLongLine ( data [ 0 ] ) ; } } } 	1
6819	typedef unsigned short wchar_t; void FUN ( ) { wchar_t * data ; wchar_t dataBuffer [ 100 ] ; data = dataBuffer ; if ( true ) { wmemset ( data , L'A' , 100 - 1 ) ; data [ 100 - 1 ] = L'\0' ; } { wchar_t dest [ 50 ] = L"" ; wcsncat ( dest , data , wcslen ( data ) ) ; dest [ 50 - 1 ] = L'\0' ; printWLine ( data ) ; } } 	1
6820	typedef unsigned short wchar_t; static void FUN ( ) { wchar_t * data ; void ( * funcPtr ) ( wchar_t * ) = goodG2BSink ; wchar_t * dataBadBuffer = ( wchar_t * ) ALLOCA ( 50 * sizeof ( wchar_t ) ) ; wchar_t * dataGoodBuffer = ( wchar_t * ) ALLOCA ( 100 * sizeof ( wchar_t ) ) ; data = dataGoodBuffer ; data [ 0 ] = L'\0' ; funcPtr ( data ) ; } 	0
